,Rating,Title,Review,Review_Date
3581,5,Super,Super,12 April 2022
3582,5,5 Star,Great,11 April 2022
3583,5,No words to describe,"It is definitely a great phone with a great price, Its been two days since I had it and I can't stop loving it.",28 February 2022
3584,5,Nice phone in budject.,Amoled screen is Big & smoothy.Features are good.Camera is just better than avg couldn't expect more in the price.Fast charging is good.,26 February 2022
3585,2,Improve Camera Quality,Improve Battery Life&Camera Quality,05 July 2022
3586,5,Awesome product... it's really so good.. design is very good.,,10 April 2022
3587,5,For that exchange offer it's a killer performance to price ratio ...and from a reputed brand like 1+,Plastic built is big con at this price should have been glassCamera is average,20 March 2022
3588,5,Phone performance is superb,Very good,10 April 2022
3589,5,Nice product,Charging quality,11 April 2022
3590,5,Excellent mobile and its performance,Excellent,13 April 2022
3591,5,Best smartphone in the segment,I like this phone for high speed battery charging and RAM.,26 March 2022
3592,5,Good product,Good senser,10 April 2022
3593,5,Just superb!!,"I love this phone, the design, the body, battery life.",27 March 2022
3594,2,"Not worthable, so many Back drops, i am totally disappointed 😔","Over heating while charging & too much heating when browsing through mobile network, even while using camera for capturing pics also phone getting too much heat, fast battery drain, face unlock not working properly, even sometimes phe getting hang while touching icons, phe heating in 1hr usage, while using Bluetooth headphones for calling the voice will be very low. So many Back drops are there. Not worthable. Its not up to the mark of one plus company. I am totally disappointed 😔",01 March 2022
3595,5,Nice,👌,12 April 2022
3596,5,All features are well battery experience is average cemra quality is also average,Only look,10 April 2022
3597,3,Overall experience is ok,Camera is ok.,12 March 2022
3598,2,Heating problem,"Phone performance is good, but major issue is heating,It's heat up and even u can't talk to when you put phone on your ear.Also I phase that sometime when phone is in my paint pocket i feel some heat and I can't put into my pocket, it's hurts your body thorough heat.",29 April 2022
3599,2,Expected a better camera quality & touch.. lil disappointed being a OnePlus fan.,Expected a better camera quality & touch.. lil disappointed being a OnePlus fan.,19 June 2022
3600,5,Ok,Ok,13 April 2022
3601,5,Value for money,Satisfied with mobile,08 April 2022
3602,5,Good,,10 April 2022
3603,5,Amazing,,10 April 2022
3604,5,Worth for money,"The media could not be loaded.
                



 Mobile design is very nice . Low weight is superb . Only disadvantage is Android 12 is not available . Still it comes with Android 11 only",04 March 2022
3605,5,Awesome phone,Good phone,10 April 2022
3606,5,A good smartphone at this price range..,,09 April 2022
3607,5,"Camera quality is good but heating problem, overall good",,09 April 2022
3608,5,Found as good as claimed like,Like every feature,04 April 2022
3609,5,Super,Super,12 April 2022
3610,5,Very nice phone,👍👍👍👍,12 April 2022
3611,5,Very good mobile,,09 April 2022
3612,3,Not worth for money.,Camera quality and design are not good.,05 March 2022
3613,5,Awesome 👍,Good lookingGood functions,06 April 2022
3614,2,I am facing network issue with this phone and  voice is not clear I recommend not to buy this phone,Not recommended to buy this phoneNetwork problemVoice not clear,20 June 2022
3615,5,"Outstanding, It's more than expected",Mobile I like most,06 April 2022
3616,5,Nice,Love is like,06 April 2022
3617,2,Bad experience,Fine it's not working as expected. Some times it's working as robo even if iam not pressing anything. What to do,05 June 2022
3618,5,Value for wat u pay for premium stuff,Good,11 April 2022
3619,5,Good,Good,11 April 2022
3620,3,A decent smart phone,Camera apk a little laggy,08 March 2022
3621,3,Touch screen inefficienct.,Inconvenient back button.,11 March 2022
3622,5,Good product,Good product,09 April 2022
3623,2,My resume,10 to 5 rating,03 July 2022
3624,5,Nice mobile,Very nice mobile but whenever I talk with sleeping it's it's sensor not working properly,13 March 2022
3625,5,Very good features,All are very good,04 April 2022
3626,4,Good phone for normal usage,"Battery drains faster. Features are good. Very light weight. I use this mobile for only calling and texting and little e surfing. So, overall it's good.Just price is little hight , bcoz of brand.",22 August 2022
3627,5,Valu for money and nice product,Fast access and battery is standing for one day,28 March 2022
3628,5,Very nice look but not android 12😥😥,Good quality,09 April 2022
3629,5,working performance is good,Very good Phone . valuable of money.,29 March 2022
3630,5,Asome phone,I like this and suggest any wqnts to buy it is right choice,17 March 2022
3631,2,New phone getting hanged,New phone getting hanged frequently.It was not expected.,24 June 2022
3632,5,Camera quality,All good,08 April 2022
3633,5,Xxxxxxcxxxcellent phone,Xxxxxxcxxxcellent phone....Xxxxxxxxxxtra ordinary..,05 April 2022
3634,5,बहुत ही अच्छा है।,यह मुझे बहुत ही अच्छा लगा है।,04 April 2022
3635,5,All is good,Good camera quality best value for money love OnePlus.......TQ...,27 March 2022
3636,5,Exalent,Superb superb,04 April 2022
3637,3,Oneplus,Nice phone,13 March 2022
3638,5,Face detection in low light is not so strong,V. Good product,06 April 2022
3639,5,Fantastic,Faster,10 April 2022
3640,5,Good,Good,09 April 2022
3641,1,Phone is having issues any incomming call the screen goes blank and does not work,Phone is not working properly i have costed the OnePlus store and even they are unable to fix this issue,05 September 2022
3642,1,Weast of money don't buy,I. Am buying the product this phone. After 3 mont phone hang,14 September 2022
3643,5,Amazing color and oneplus always rocks 🪨.🎊🎉,"The media could not be loaded.
                



 Value for money.If your budget is around 25kMust be go for this mobile .",06 April 2022
3644,3,Camera clarity is not good,Camara clarity very poor. Performance is good,27 February 2022
3645,2,It's average phone... Dont expect..,"It's an average phone, don't expect too much on this phone.Pros - Light weight, Battery will charge very fast.Cons - battery is not even come for a full day use. Camera quality is not great. Touch of 90 HZ also not that great.My view - Samsung M31s is better than with in this budget.. battery, Camera and all aspect. It's my earlier phone.",24 April 2022
3646,5,Nice mobile according to price,Camera quality not good as samsung smart phones other features very good.,18 March 2022
3647,1,Worst service,There is issue in alla Nord ce2 5g phones i given in OnePlus service centre it's been 15days but not responsible,06 September 2022
3648,5,The best phone overall,Good Working,07 April 2022
3649,5,Nice product..,"Nice product, and delivered so quick..Thank you Amazon",28 March 2022
3650,1,Camera is very poor. I bought it for vlogs purpose and disappointed,Camera is very poor. I bought it for vlogs purpose and disappointed.Artificially bloated color.  Camera has different shades of color gradation for the same photo taken in a 2 second interval,29 August 2022
3651,5,Is this best mobile is life take,Ese mobile mai bahut jyada maza ata h best mobile,25 March 2022
3652,2,Excel sheet cannot be shared as attachments or pdf,Very poor quality phone,28 June 2022
3653,5,Nice and good quality,Camera good and all feacture good,31 March 2022
3654,1,Samsung & Moto is same Range is much better,Quality of Display and Camera not worth. Display broke in just fall of 2 Feet as per Specification Screen is 5 Gorilla glass.  Camera quality is below there peers and same with display. Gave for screen replacement and already 12 days passed still no Answer.,19 August 2022
3655,5,Camera quality is good,I like back camera and finger print and face detector is really fast,30 March 2022
3656,5,Best phn,"Best phone,full fast processing, best battery ,best charging, best camera and video , best fingerprint, best design, best speed",05 March 2022
3657,5,Exelant cell phone,Nothing much happy with1+I dreaming this cellphone to buy but unable to buy now I have bought finnalyMuch happy,05 March 2022
3658,5,Looking good,Good one,07 April 2022
3659,3,Meh,Okay 👌,11 March 2022
3660,5,Very good,Very good,07 April 2022
3661,5,Very fast charging. Excellent performance.,"Excellent camera, battery charging.",04 April 2022
3662,1,"IT HANGS A LOT, EVERY DAY YOU NEED TO RESTART","The media could not be loaded.
                



 I have used Samsung, Redmi, Oppo, Moto and now it is time for One Plus hard review but true it HANGS a lot daily you need to restart it 2 to 3 times a day, the phone takes almost 2 to 3 minutes to start whereas if you compare other phones it starts withing 1 minutes.Other Camera is superb, Battery life ok it charges really fast, Sound quality ok.Moreover I would suggest not to go for these phones, a normal person needs a mobile phone which should work properly but this phone third class category if OnePlus team come across this review then my suggestion would be 'DONT SPOIL YOUR NAME'Plz guys don't waste your money behind this, check the video for sample.",30 July 2022
3663,5,Best product,So good,07 April 2022
3664,5,Phones all quality are best,,07 April 2022
3665,5,Super,Excellent,09 April 2022
3666,1,Worst Phone,No feature is up to the mark and 25k is high price for this phone.,09 September 2022
3667,5,Very good looking phone,Phone is very good and slim or looking good but battery backup is less.,14 March 2022
3668,3,Battery drain to fast,Battery life very poor,02 March 2022
3669,5,Good Product delivered,I am so happy,03 April 2022
3670,3,"Bad camera,","Both front and back Camera very bad,",26 February 2022
3671,5,About phone,Phone is good but getting heat more,28 March 2022
3672,5,Super,Exlent,08 April 2022
3673,3,Battery problem,Bakwas battery life😤😤😤😤,09 March 2022
3674,2,Not accept this type of quality from one plus,Camera in indoor is very poor and also in nightmode,18 June 2022
3675,5,Best,Best,09 April 2022
3676,5,One plus nord CE 2 review,Phone is excilentCamera is not up to the markBut still i like the phoneVery lightweight and handy .,01 March 2022
3677,5,Super phone,Nice phone battery backup is good,30 March 2022
3678,5,Good value of money,"Latest technology, powerful battery",03 April 2022
3679,5,Good proseseg,Mast quality,06 April 2022
3680,5,Satisfied,Satisfied with the phone,03 April 2022
3681,5,Just waooo,Just amazing!,06 April 2022
3682,5,Good product,,06 April 2022
3683,5,Best Smartphone,Best,09 April 2022
3684,5,Best one,Very nice in budget,02 April 2022
3685,5,Worth for price,Very gud,06 April 2022
3686,5,"Very nice ,it's good",It's nice product and will feel some special,27 March 2022
3687,5,Just Osm.....,Just Awesome........,06 April 2022
3688,5,Excellent product,Awesome Mobile,05 April 2022
3689,4,Good Mobile,"After a use of more than 2 months I m giving thus review.1. Display Quality and Resolution is too Good.2. Speed and Performance is Very Good.3. Rear Camer is just Ok, I was expecting a good camera but im disappointed. But the Front Camera is good than rear one.4. Battery last for a entire day with normal use.5. Charger is very fast.6. Lookwise i'm not happy because it looks like a mirror.",23 August 2022
3690,5,Nice phone,All good,06 April 2022
3691,5,superr quality smartphone,supper any time,04 April 2022
3692,5,Superb phone.,Very fast processor.,08 April 2022
3693,5,Mobile Hitting problem.. network issue..,Not expected hitting nd network problem..,29 March 2022
3694,5,Justified Purchase,The phone is overall good and a valuable investment,24 March 2022
3695,5,Nice,,06 April 2022
3696,5,Performance,Nice,08 April 2022
3697,5,Camera quality,Camera is really best forever in macro shotBest photography experience,21 March 2022
3698,5,Packaging,Nice,07 April 2022
3699,3,Poor battery life,Poor battery life,03 March 2022
3700,2,"Not  a Great Phone, Have some Issues","Feels like processor is slow, OS required some updates.",19 June 2022
3701,5,"working very smoothly, battery is good. Camera is okay okay. Rest everything is great.",Camera is  okay okay.Battery backup is good.Performance is excellent.,15 March 2022
3702,2,Nice,,29 June 2022
3703,5,Good product,Paisa vasool,06 April 2022
3704,5,Nice product must buy,"Like product as per quality, performance, features wise",25 March 2022
3705,5,Very nice smartphone,Nice and descent phone. Always a fan of one plus Mobiles. Good to buy if you have a bugdet of 20-25k,28 February 2022
3706,5,Amazing cameras,I buyed this phone 10 days ago ... It's really nice product by one plus,13 March 2022
3707,5,"BEST mobile,",Overall best phone from best site.,30 March 2022
3708,5,One Plus nord ce2,Excellent features I like it,31 March 2022
3709,5,Best smartphone in this price range👌,"Fingerprint is so fast, no legging no heating. Awesome camera, Smooth touch...",19 March 2022
3710,5,Excellent phone below 25000,"Camera, Fast charging, battery back up, touch feel, other featuresOverall excellent choice below 25000/- rangeYou'll not regret after buy this one",26 February 2022
3711,5,Best 5g phone,Camera quality is good.,01 April 2022
3712,5,"Awesome phone ... Battery 1day working, full charge in 10min, phone working superb",Mobile getting heat .... Other then that everything is okay,22 March 2022
3713,5,Battery back is not good,Over all good,03 April 2022
3714,5,None,None,08 April 2022
3715,2,Its an average phone,"Camera quality below average. Very low batery and it is an average phone.. But good speed, device oppen with finger print is very fastly, good sound.",21 May 2022
3716,5,One word - Superb 🤝 !,Battery Style Feature is not there :(,26 March 2022
3717,5,Nice,,05 April 2022
3718,5,stock android,stock android is not that attractive as compared to Oxygenos.,22 March 2022
3719,5,Excellent mobile,,05 April 2022
3720,5,About red Cable,Good Quality,05 April 2022
3721,5,Nice product in this segment,,05 April 2022
3722,5,Baby Beast!,"It feels like a flagship phone if you were using Xiaomi mobile previously. Display quality, charging speed, touch sensitivity, less phone weight attracts.",28 February 2022
3723,5,Good Phone..,Nice phone,05 April 2022
3724,2,Good looking bad quality,Mobile is strucking some times. We have to hold the switch button to reboot to work mobile as normal,01 June 2022
3725,5,Great upgrade from One+5T,Good Phone. Charging is fast and the phone is sleek. Photos comes up real nice.,13 March 2022
3726,2,Below par camera experience,"There are many other alternatives available in the same price range. If you are going for OnePlus brand name, its not worth.",29 May 2022
3727,5,Nice,Awesome,07 April 2022
3728,5,Battery not good,,04 April 2022
3729,5,Excellent Product...,superb....,06 April 2022
3730,5,This price is range is best option,Best 👍👍👍 Qwality,02 April 2022
3731,5,Budget phone with wonderful performance,Battery life is amazing and Camera quality and performance is very good..,13 March 2022
3732,5,It's an absolute beauty!,"Beautiful phone. One plus never disappoints. Sound quality, battery backup and looks are supremely fantastic. The picture was taken while it was dark outside",27 February 2022
3733,5,The phone is overall very good.,"Camera , battery all are good.Overall a good bye.",23 March 2022
3734,5,Great phone... Most likely light weith phone...,Great phone,05 April 2022
3735,5,Good Product in Good Price,Over all good,02 April 2022
3736,5,5g mobile,Gaming mobile no hang,01 April 2022
3737,5,Expect,Super,05 April 2022
3738,5,Nice tuch,Supper phone,04 April 2022
3739,5,Value for money,Value for money product,31 March 2022
3740,5,Light weight and good sound quality,Should come with flip transparent cover. Looks will be better,21 March 2022
3741,3,Good,Nice 👍 product,06 March 2022
3742,1,Sometime finger print note working,Finger print issue and then charge time more 20 mins starting now minimum 40 mins charging,06 September 2022
3743,5,Power,No1 branad,04 April 2022
3744,5,IMAZING,SUPER,06 April 2022
3745,5,Amazing phone loved it😍 go for it👍,"The media could not be loaded.
                



 65watt charger amazing works",03 May 2022
3746,5,Overall good experience,Everything is good but camera is not that upto the mark.,19 March 2022
3747,5,Very nice,,04 April 2022
3748,5,best,cool,06 April 2022
3749,1,Phone acha nhi hai...😌,Phone hang ho raha hai bahoot....service center me software update bhi krva liya... Or call aane pr screen me light bhi on nhi hoti only vibrant hota hai or notification me bhi kuch nhi show hota....... 30 minutes me video playback krne pr automatically switch off ho jata hai......😭,16 August 2022
3750,1,Voice getting dropped during calls,"Purchased the mobile on 7 Aug’22 and from day one, While making voice calls from mobile or even using headphones, the voice is getting cut. It’s irritating and causing unnecessary inconvenience. Never thought I will face such a problem with mobile phone from company of such a repute. Now I will be asked to contact  customers care and visit customer service centres. I sm really upset with the product",09 August 2022
3751,5,Superb,Great to buy this phone,01 April 2022
3752,5,Worth the money paid,Self use,04 April 2022
3753,3,Camera quality is very bad,Bad camera quality,05 March 2022
3754,5,Very good Phone.,Very good Phone and all functions are very smooth.,20 March 2022
3755,5,"This product iSelfi camera really disappointed me, but still worthy for the money...","This product is remarkable with the price range but the selfi camera really disappointed me, but still worthy for the money.",01 March 2022
3756,5,Very well Balanced phone,,04 April 2022
3757,1,****VERY DISPOINTED BY 1PLUS****. Sound and back camera poor quality.,"****Don't buy any phones from Amazon*** i really had a bad exp. DISLIKE:For 25k poor build quality. Same configuration in real me etc are coming less than 18k only. Just for 1+ brand don't buy for 25k.---> Audio is worst, single speaker but volume too low in calls for other end. I think phone mic issues.----> Back camera not good---> phone touch also I felt bit lack.Like:--------+Fast charging, within 30min 100% charge .Front cam bit okay.Battery backup is good.8 5g bands. Support, dual 4g standby.**** If OnePlus can promise if they can do something on back camera quality and Audio improvements with updates buy it with any offers. Otherwise go for real me gt master or 9pro or 9pro plus.  And moto mobiles also good. I was using moto for 6years for only good camera and sound i took this but those two only drawback for this phone rest all okay manageble. And no return policy only replacement.",28 February 2022
3758,5,Smart,,02 April 2022
3759,5,Amazing,Everything is good,02 April 2022
3760,5,Best price,Very good quality and battery best,23 March 2022
3761,5,"Good phone,","Design good,full paisa wasool but camera quality is not so good but ok.",11 March 2022
3762,5,Super,Gud camera quality,31 March 2022
3763,2,Xx,Pic quality is very poor.  Total wastage of money.,18 June 2022
3764,5,Good phone under 25k good battery life and good camera,All perfect nice phone,07 April 2022
3765,5,Best pic,"The media could not be loaded.
                



 Best",07 May 2022
3766,5,Best in segment,Awesome phone,02 April 2022
3767,5,Perfect phone in this budget,Perfect phone in this budget,28 March 2022
3768,5,processor,excellent product,02 April 2022
3769,5,Good Quality,Good Quality,02 April 2022
3770,5,Mast phone,Super duper,01 April 2022
3771,5,Great phone,Best mobile,02 April 2022
3772,2,Battery,I bought this phone 3months back battery drains very fast with very normal use i don't even watch movies on phone... Very bad,24 May 2022
3773,5,Good,Good,03 April 2022
3774,2,Camera,Quality less front camera,27 June 2022
3775,5,Awesome,Ok,03 April 2022
3776,5,Very good,Wow osam,01 April 2022
3777,3,Ok but average,Better not inaf,03 March 2022
3778,5,All rounder beast and classy !,This is an all rounder specs premium smartphone with a competetive price !,09 March 2022
3779,5,Good phone under 25k,Awesome,05 April 2022
3780,5,Charging is wonderful,"Fingerprint reader, battery life and camera quality is awesome.",21 March 2022
3781,5,Loved it,,02 April 2022
3782,5,Good performance,Awesome fabulous product 😍,29 March 2022
3783,2,Not a good product,"Previously I am using poco F1 and after using this product , i could say it's not value for money product, face unlock finger print scanner and camera all are main key feature are not good as compare to poco F1.  Don't waste your money to buy this phone.",23 April 2022
3784,3,I No like this 🤣 phone,No good battery backup,27 February 2022
3785,5,Very good  mobile,Very good mobile,30 March 2022
3786,5,Excellent,Excellent,03 April 2022
3787,5,Very  stylies mobile and  camera looking good,Superb,03 April 2022
3788,5,Good,Good,06 April 2022
3789,5,Very nice phone,,31 March 2022
3790,1,Hanging some time even you keep aside,Hanging some time even you keep aside without using it. Again need to restart 128gb memory card photos loading taking too much time,29 August 2022
3791,5,Awesome,,01 April 2022
3792,5,product review,excellent,02 April 2022
3793,5,Amazing device from OnePlus 👌,Not face any issues after for 4 daysCamera quality is amazing on both front and back camera,27 February 2022
3794,5,Betray life is very poor,,31 March 2022
3795,1,Mobile dead due to software and hardware issues.,Hello everyone.I am writing this review regarding this perticular model which didn't pass our expectations. After purchasing it was getting heat up and now it's totally brain dead due to software and hardware issues.I have given it to one of the service center of OnePlus and waiting to get it repaired. I'm not sure it will work at its best after the service. Again this service center is not near to my home town so it is total loss of time and money.Really this was new model lunched by OnePlus and It was gift to my brother. After this incident my trust on OnePlus is reduced.Thank you.Best Regards.,19 July 2022
3796,5,Camera 📸 quality is best and very slim . touch is is very smooth,First time high price ka mobile liya ..mst h,23 March 2022
3797,5,"Phone is great, camera lacks the punch.",Overall a great phone at this price. Camera could still be improved. Missing alert slider.,06 March 2022
3798,3,Normal,Normal,05 March 2022
3799,5,Overall phone is veryy good.,Overall phone is veryy good. Just camera is average..choose Nord 2 if you want to buy for camera..,27 February 2022
3800,5,Best Mobile under 25000,"Camera is amazing .Smooth handling, doesn't lag.Awesome for gaming.Battery runs for 1.5 day.",03 March 2022
3801,5,Cool look & Fast charging,"Nice design, good performance, best buy around 20000, with offers",14 March 2022
3802,5,Super performance,,31 March 2022
3803,5,Supper Mobile,Superb all company mobile fail h etny price mai👌👌,19 March 2022
3804,5,Nice phone,Nice One plus phone in this budget,23 March 2022
3805,1,"Poor replacement facility, it's fraud.","No one from Amazon team is considering my issue, phone battery is having frequent drainage issue. Still Amazon didn't replace my phone after claiming it on day 4 when I received the package. 👎👎",24 August 2022
3806,5,Good,Nice,03 April 2022
3807,3,Battery 🔋 backup low,Goo,05 March 2022
3808,1,Worst mobile phone,There is nothing good with this phone. This one is the worst mobile phone I have seen in my life. Amazon also failed to replace this product after so many reminder. One plus company should make policy if any one purchased their outdated defective phone then it is supposed to be return / replace..,08 August 2022
3809,5,Mostly is fine an device,I like this product,27 March 2022
3810,5,Beast!,In short its a beast.In this price range you can own OnePlus!What else you need?,04 March 2022
3811,5,Excellent in this price,Light weight nice cameraIn this range great dealThanks Amazon for quick delivery and nice phone,28 February 2022
3812,5,Good product,Nice 👍🏻,31 March 2022
3813,5,Awesome mobile,Loved the mobile looks and awesone,23 March 2022
3814,5,Lightweight,No alert slider but over all good,22 March 2022
3815,5,"Nice one, specially camera jst awesome",,31 March 2022
3816,5,best phone ever in this range,battery life,30 March 2022
3817,5,Amazing order,I loved this product.thanks Amazon,26 March 2022
3818,5,Charrging Speed Best,Charging Speed Best,29 March 2022
3819,5,Worth the price,Nice product,31 March 2022
3820,1,Waste of Money And Very Bad Service from Amazon,Please don't Buy this Product from amazon. My phone has heating issues. I put a request for replacement/Refund. The technician told me you will get refund/replacement on my choice when I called Amazon customer care they replied me the Technician updated them that issue resolved. I also had recording of technician but amazon agent don't want to listen.,04 August 2022
3821,1,"Price is too high,phone is basic features",Useless phine its very expensive no much futures its like basic phone please do not buy better to buy the different phon,28 August 2022
3822,5,Really nice,Like,01 April 2022
3823,5,The look and the camera..,The look and the camera are most important part of the phone..The battery backup is also 👍👍,01 March 2022
3824,5,ALL IS WELL,VERY GOOD PHONE ALL OVER OF OPTION IS VERY COMFORTABLE,16 March 2022
3825,5,Service,Grate phone,31 March 2022
3826,5,Love this phone💙💙,"The media could not be loaded.
                



 So Nice Phone💙",27 April 2022
3827,1,At the range of 25K the phone is not as per expectation.,Very poor phone in terms of Battery life and it's camera also.,07 September 2022
3828,5,Nice,Perfect at this price.,27 March 2022
3829,5,Good,Good,31 March 2022
3830,1,Received a faulty charger.,Charger is faulty and is not charging the phone anymore.,11 September 2022
3831,5,Just Awesome,This is just outstanding.go for it,19 March 2022
3832,5,Perfect phone in the price range,Perfect phone in the price range. Elegant look and design. Light weight having good camera quality.Worth buying.,27 February 2022
3833,5,Awesome,Superb,04 April 2022
3834,5,Amazing quality,Premium experienceEverything goes wellPhone is top notch,17 March 2022
3835,5,Awesome Performance 👌👌,Everything is Good as Per Price...,22 March 2022
3836,5,Very good product and camera quality is good,Camera quality,29 March 2022
3837,5,Ok good,Good working,30 March 2022
3838,2,Camera qwality is very poor. Rear camera is not good.,Camera qwality is not good in this price range. receiving voice is so low. finger print is not working properly.,24 May 2022
3839,5,Best one plus phone,"No problem till now👍 very smooth and lag free, and very nice comparing to one plus Nord ce1.",26 February 2022
3840,5,Paisa basool,I like everything in this segment,22 March 2022
3841,5,Mjedaar,Majedaar,31 March 2022
3842,5,Osm product,Amazon ki best sellers service h badiya phone,18 March 2022
3843,5,Excellant,"Good battery life, good camera vision.",22 March 2022
3844,5,Simply horsome 😍,"In best price got a good product, simply horsome.",17 March 2022
3845,5,Very nice mobil  quick  bull charge  30mint,Very nice mobil  tq amozn,21 March 2022
3846,5,"Superb Smarty, clean UI, rocking daily usage phone",Excellent PerformanceSmooth DisplayNice UI Experiencelooking fill Premiumit's really amazing one plus brand,01 March 2022
3847,5,Very nice,It's feature,30 March 2022
3848,5,Awesome product,Awesome product,29 March 2022
3849,5,Great phone for daily usage,Till now everything is upto the mark and comparing price with other oneplus phones it provides bang for the buck.,26 February 2022
3850,5,Good,Good,01 April 2022
3851,5,Excellent super fast phone,Good camera2 days battery life with routine usage,12 March 2022
3852,5,Excellent  phone,Camera nice,29 March 2022
3853,5,Good,Good phone,29 March 2022
3854,5,Superb,It is pretty nice device,23 March 2022
3855,5,Just Go for it ..,Looks beautiful in blue lady ..Love it performance features slimmest and good battery pack with fast charge ..Feels good one plus ....❤️✅,25 February 2022
3856,5,OnePlus,Awesome thank you OnePlus team and Amazon,19 March 2022
3857,1,Dabba phone,Me sabhi ko bolunga k ye phon mat lo,09 September 2022
3858,5,One plus cha nad kraycha nay,One plus cha nad kraycha nay,21 March 2022
3859,5,Can easily auto call record without notify,Love it.Pros. I have buyCons. U r searchingOverallUnder this price good product.,26 February 2022
3860,5,Very good phone . every one should buy this phone,Very good budget and user friendly phone.,19 March 2022
3861,5,Superb Phone,All are superb,28 March 2022
3862,5,Superb charging very good phone,Totally satisfied with the phone and this is my first from one plus. Wat else u want in 25k... A neuclear bomb?🤣👍,26 February 2022
3863,5,Its awsome,The media could not be loaded.,01 May 2022
3864,5,Awesome,"One plus brand in this price is just amazingEverything is good, specially charging speed and screen",27 February 2022
3865,5,Nice,Average phone for day to day usage,21 March 2022
3866,5,Value for money,Mobile heated to much,25 March 2022
3867,5,The phn is very light and very smooth to hold,I used this product from last one month,17 March 2022
3868,5,One plus Nord CE 2 5G,Awesome phone. No words for this phone as usual extraordinary 👍🏻👌🏻👌🏻👌🏻,12 March 2022
3869,5,Display good,Good,29 March 2022
3870,5,Iam very happy this mobile 🥰,All is well super,24 March 2022
3871,2,Disappointed,It could have been better. The brand has certainly lost trust by making these kind of phones. Not so cool and refined design,23 May 2022
3872,5,Suppeerrbb,Awesome Phone...Btry backup is good.Camera also good.And look very highly Standard.,05 March 2022
3873,2,Not on OnePlus level 👎,"Though it's a mid range phone for 5g it never gives you a normal one plus phone impression, camera is worst , display is average. You will see a lag whenever you use Instagram and often I see a issue even after the muting, the audio is popping out",10 April 2022
3874,5,Best phone at this price,"Light weighted, good camera, refresh rate is good. It is much better phone than previous release.",28 February 2022
3875,5,Butiful product,This product is very good 😌😌,20 March 2022
3876,5,Fingerprint sensor,Nice product,03 April 2022
3877,5,Performance good...,Gud camera and battery back up👍🏻,20 March 2022
3878,5,Mast,,28 March 2022
3879,5,Very nice 👍,Good,30 March 2022
3880,5,Ek dum mast mobile hai KK,Mast mobile hai KK😛😛😛😛😛,22 March 2022
3881,5,Photo quality,Good experience and,26 March 2022
3882,2,Good,Good product but having issue with battery life,15 June 2022
3883,5,Phone is very light and handy. I love it will update the feedback after few weeks of usage,Phone is very light and handy. I love it will update the feedback after few weeks of usage,27 February 2022
3884,5,Osm,I m happy with this price...,15 March 2022
3885,5,Based on brand ia would recommend this to buy for Camera and UI,Over all Good at its price,20 March 2022
3886,5,Camera quality problem,"The media could not be loaded.
                



 Camera quality not better",22 April 2022
3887,5,Excellent Phone,Awesome,29 March 2022
3888,5,Excellent,Product is very nice. It is working properly,16 March 2022
3889,4,It’s a good phone.,I gifted it to my sister. She has been using it ever since it got launch. Everything is good but I guess the camera could have been better for the price range but it’s not like it’s too bad.Overall it’s a good phone.,14 August 2022
3890,1,Problem with process,"Hanging,Camera Late working while on video call.Pics will take time to open because of processing issue",29 August 2022
3891,5,Good smartphone,Camera is a bestAnd back look smartphone is very letestAnd battery charging in 30 minute,27 February 2022
3892,1,Pink line issue after Android 12 update,Pink line issue after Android 12 update.,19 September 2022
3893,5,Very very excellent,💝,29 March 2022
3894,5,Just awesome 🤘,"Only sometimes feel heating...Other than that, no any concern about the phone.",03 March 2022
3895,5,Camera 🤳 good quality,its battery is not good,25 March 2022
3896,5,This product is very good,I like very much this product,19 March 2022
3897,5,Just awesome experience ☺️,"The media could not be loaded.
                



 Phone looks are relly amazing that is performance too. Display is awesome camera is uptomark . If u get deal arond 16k go for it.",26 February 2022
3898,5,Nice quality build up.  Nice performance,"Fingerprint fine,bettery awesome,camera quality avarage",21 March 2022
3899,5,Good,Good,28 March 2022
3900,5,Nice phone...,Batary backup 5starCamera 4 starDisplay 5starPerformance 4 starOverall to nice experience with this phone.,26 February 2022
3901,5,Excellent 👍,Awesome 👍,27 March 2022
3902,5,Camra Quility not good but rest of things in theis Mobile very nyc,Camra Quility not good but rest of things in this Mobile very nyc,04 March 2022
3903,5,Very nice and fast phone,Good,01 April 2022
3904,5,Super mobile....,"I like to the mobile charging speed, camera quality and battery backup...",04 March 2022
3905,5,OnePlus Nord CE 2 5G,Excellent,28 March 2022
3906,5,Good,Good,28 March 2022
3907,5,"Dispoint for processor, it could be snapdragon processor.",This phone can use for basic users. Dispoint for processor.,12 March 2022
3908,5,Phone is very good quality but phone box is poor quality,"The media could not be loaded.
                



 Product is very good quality 😊😊😊",18 April 2022
3909,5,Nice phone,Camera goodBattery backup goodCharging very fastPerformance goodAll is well in budget,27 February 2022
3910,5,It's really a very good brand,All quality good,24 March 2022
3911,5,🙏🏼 good one,Trust of 1 plus,25 March 2022
3912,5,A fantastic phone,Camera quality osm and back pannel very nyc,15 March 2022
3913,5,Battery less but require 5000mah,Battery hour low require 5000mha,19 March 2022
3914,5,Excellent 🔥,"OnePlus always surprises buyers, by giving good features In fair price 🔥, this device is amazing 🥰🤗🔥🔥",26 February 2022
3915,5,Very smart phone,Best,29 March 2022
3916,5,All are good 👍👍👍,Front camera not satisfy,22 March 2022
